dataset,model,seed,n_ref_mal,n_ref_safe,n_test_attack,n_test_safe,attack_scenario,target_defense,evaluated_method,roc_auc,pr_auc,asr_at_1pct_fpr,asr_at_5pct_fpr,asr_at_median_safe,mean_perturb_ratio,mean_semantic_sim,mean_queries
XSTest,bge-base-en-v1.5,0,66,83,60,167,adaptive_affix_target_B1,B1_raw,B1w_SigmaW_wh,0.6202594810379242,0.30876160364853106,0.03333333333333333,0.016666666666666666,0.016666666666666666,0.0,0.7601344555616378,6.0
XSTest,bge-base-en-v1.5,0,66,83,60,167,adaptive_affix_target_B1,B1_raw,C1_logreg_raw,0.4915169660678643,0.2385063723159177,1.0,1.0,0.08333333333333333,0.0,0.7601344555616378,6.0
XSTest,bge-base-en-v1.5,0,66,83,60,167,adaptive_affix_target_B1,B1_raw,deberta-v3-prompt-injection-v2,0.9807385229540918,0.9310409824636544,0.36666666666666664,0.16666666666666666,0.0,0.0,0.7601344555616378,6.0
XSTest,bge-base-en-v1.5,0,66,83,60,167,adaptive_affix_target_B1,B1_raw,toxic-bert,0.425748502994012,0.224906052611355,1.0,1.0,0.55,0.0,0.7601344555616378,6.0
XSTest,bge-base-en-v1.5,0,66,83,60,167,adaptive_combined_target_B1,B1_raw,A1_naive_cosine_raw,0.750998003992016,0.4140601025390381,0.9833333333333333,0.95,0.05,0.0,0.7601344555616378,6.0
XSTest,bge-base-en-v1.5,0,66,83,60,167,adaptive_combined_target_B1,B1_raw,A2_rsfi_svd_raw_k20,0.6139720558882236,0.2917971393034736,1.0,1.0,0.26666666666666666,0.0,0.7601344555616378,6.0
XSTest,bge-base-en-v1.5,0,66,83,60,167,adaptive_combined_target_B1,B1_raw,B1_discriminant_mean_raw,0.48243512974051894,0.23738663423370174,1.0,1.0,0.1,0.0,0.7601344555616378,6.0
XSTest,bge-base-en-v1.5,0,66,83,60,167,adaptive_combined_target_B1,B1_raw,B1b_SigmaT_wh,0.6482035928143712,0.327226653899894,0.016666666666666666,0.016666666666666666,0.0,0.0,0.7601344555616378,6.0
XSTest,bge-base-en-v1.5,0,66,83,60,167,adaptive_combined_target_B1,B1_raw,B1w_SigmaW_wh,0.6202594810379242,0.30876160364853106,0.03333333333333333,0.016666666666666666,0.016666666666666666,0.0,0.7601344555616378,6.0
XSTest,bge-base-en-v1.5,0,66,83,60,167,adaptive_combined_target_B1,B1_raw,C1_logreg_raw,0.4915169660678643,0.2385063723159177,1.0,1.0,0.08333333333333333,0.0,0.7601344555616378,6.0
XSTest,bge-base-en-v1.5,0,66,83,60,167,adaptive_combined_target_B1,B1_raw,deberta-v3-prompt-injection-v2,0.9807385229540918,0.9310409824636544,0.36666666666666664,0.16666666666666666,0.0,0.0,0.7601344555616378,6.0
XSTest,bge-base-en-v1.5,0,66,83,60,167,adaptive_combined_target_B1,B1_raw,toxic-bert,0.425748502994012,0.224906052611355,1.0,1.0,0.55,0.0,0.7601344555616378,6.0
XSTest,bge-base-en-v1.5,0,66,83,60,167,adaptive_word_greedy_target_B1w,B1w_wh,A1_naive_cosine_raw,0.7856287425149701,0.5877229742699863,0.7333333333333333,0.6833333333333333,0.08333333333333333,0.10158467213614272,0.8751340866088867,18.666666666666668
XSTest,bge-base-en-v1.5,0,66,83,60,167,adaptive_word_greedy_target_B1w,B1w_wh,A2_rsfi_svd_raw_k20,0.7600798403193613,0.4946391049227714,0.9,0.6166666666666667,0.15,0.10158467213614272,0.8751340866088867,18.666666666666668
XSTest,bge-base-en-v1.5,0,66,83,60,167,adaptive_word_greedy_target_B1w,B1w_wh,B1_discriminant_mean_raw,0.7038922155688623,0.40377804652997906,0.9833333333333333,0.9,0.05,0.10158467213614272,0.8751340866088867,18.666666666666668
XSTest,bge-base-en-v1.5,0,66,83,60,167,adaptive_word_greedy_target_B1w,B1w_wh,B1b_SigmaT_wh,0.6275449101796406,0.3362175402077987,0.0,0.0,0.0,0.10158467213614272,0.8751340866088867,18.666666666666668
XSTest,bge-base-en-v1.5,0,66,83,60,167,adaptive_word_greedy_target_B1w,B1w_wh,B1w_SigmaW_wh,0.63562874251497,0.33941426710630807,0.1,0.06666666666666667,0.0,0.10158467213614272,0.8751340866088867,18.666666666666668
XSTest,bge-base-en-v1.5,0,66,83,60,167,adaptive_word_greedy_target_B1w,B1w_wh,C1_logreg_raw,0.7411177644710578,0.43037094576617885,0.8333333333333334,0.75,0.05,0.10158467213614272,0.8751340866088867,18.666666666666668
XSTest,bge-base-en-v1.5,0,66,83,60,167,adaptive_word_greedy_target_B1w,B1w_wh,deberta-v3-prompt-injection-v2,0.3847305389221557,0.2144560044058424,1.0,1.0,0.7,0.10158467213614272,0.8751340866088867,18.666666666666668
XSTest,bge-base-en-v1.5,0,66,83,60,167,adaptive_word_greedy_target_B1w,B1w_wh,toxic-bert,0.6361277445109781,0.3664993482653176,0.95,0.8333333333333334,0.3,0.10158467213614272,0.8751340866088867,18.666666666666668
XSTest,bge-base-en-v1.5,1,66,83,60,167,clean,none,A1_naive_cosine_raw,0.7380239520958085,0.6446862244493766,0.6666666666666666,0.5333333333333333,0.18333333333333332,0.0,1.0,1.0
XSTest,bge-base-en-v1.5,1,66,83,60,167,clean,none,A2_rsfi_svd_raw_k20,0.7723552894211577,0.6615629838473347,0.7333333333333333,0.5166666666666667,0.11666666666666667,0.0,1.0,1.0
XSTest,bge-base-en-v1.5,1,66,83,60,167,clean,none,B1_discriminant_mean_raw,0.7256487025948104,0.6074972436140824,0.75,0.6666666666666666,0.11666666666666667,0.0,1.0,1.0
XSTest,bge-base-en-v1.5,1,66,83,60,167,clean,none,B1b_SigmaT_wh,0.859680638722555,0.7298914683040894,0.0,0.0,0.0,0.0,1.0,1.0
XSTest,bge-base-en-v1.5,1,66,83,60,167,clean,none,B1w_SigmaW_wh,0.8654690618762475,0.7410605818528422,0.0,0.0,0.0,0.0,1.0,1.0
XSTest,bge-base-en-v1.5,1,66,83,60,167,clean,none,C1_logreg_raw,0.7835329341317366,0.6717288631989814,0.65,0.5333333333333333,0.05,0.0,1.0,1.0
XSTest,bge-base-en-v1.5,1,66,83,60,167,clean,none,deberta-v3-prompt-injection-v2,0.4110778443113772,0.21759149735435304,1.0,1.0,0.6166666666666667,0.0,1.0,1.0
XSTest,bge-base-en-v1.5,1,66,83,60,167,clean,none,toxic-bert,0.6951097804391217,0.47097943052601077,0.9333333333333333,0.9,0.25,0.0,1.0,1.0
XSTest,bge-base-en-v1.5,1,66,83,60,167,adaptive_word_greedy_target_B1,B1_raw,A1_naive_cosine_raw,0.7180638722554891,0.565762551887159,0.8166666666666667,0.6333333333333333,0.18333333333333332,0.030556341806341807,0.9611851950486501,4.9
XSTest,bge-base-en-v1.5,1,66,83,60,167,adaptive_word_greedy_target_B1,B1_raw,A2_rsfi_svd_raw_k20,0.736626746506986,0.5338475648272234,0.9,0.7166666666666667,0.11666666666666667,0.030556341806341807,0.9611851950486501,4.9
XSTest,bge-base-en-v1.5,1,66,83,60,167,adaptive_word_greedy_target_B1,B1_raw,B1_discriminant_mean_raw,0.6896207584830341,0.4157744820835642,1.0,0.9,0.11666666666666667,0.030556341806341807,0.9611851950486501,4.9
XSTest,bge-base-en-v1.5,1,66,83,60,167,adaptive_word_greedy_target_B1,B1_raw,B1b_SigmaT_wh,0.8289421157684631,0.6418891386385207,0.0,0.0,0.0,0.030556341806341807,0.9611851950486501,4.9
XSTest,bge-base-en-v1.5,1,66,83,60,167,adaptive_word_greedy_target_B1,B1_raw,B1w_SigmaW_wh,0.8345309381237525,0.650419195755684,0.0,0.0,0.0,0.030556341806341807,0.9611851950486501,4.9
XSTest,bge-base-en-v1.5,1,66,83,60,167,adaptive_word_greedy_target_B1,B1_raw,C1_logreg_raw,0.7618762475049902,0.5662883353839244,0.8333333333333334,0.65,0.05,0.030556341806341807,0.9611851950486501,4.9
XSTest,bge-base-en-v1.5,1,66,83,60,167,adaptive_word_greedy_target_B1,B1_raw,deberta-v3-prompt-injection-v2,0.38862275449101796,0.21007317342266657,1.0,1.0,0.6833333333333333,0.030556341806341807,0.9611851950486501,4.9
XSTest,bge-base-en-v1.5,1,66,83,60,167,adaptive_word_greedy_target_B1,B1_raw,toxic-bert,0.6649700598802396,0.4300686998403544,0.95,0.9166666666666666,0.2833333333333333,0.030556341806341807,0.9611851950486501,4.9
XSTest,bge-base-en-v1.5,1,66,83,60,167,adaptive_affix_target_B1,B1_raw,A1_naive_cosine_raw,0.687125748502994,0.34952823356559815,1.0,1.0,0.05,0.0,0.7665426313877106,6.0
XSTest,bge-base-en-v1.5,1,66,83,60,167,adaptive_affix_target_B1,B1_raw,A2_rsfi_svd_raw_k20,0.6102794411177644,0.2913262529004266,1.0,1.0,0.11666666666666667,0.0,0.7665426313877106,6.0
XSTest,bge-base-en-v1.5,1,66,83,60,167,adaptive_affix_target_B1,B1_raw,B1_discriminant_mean_raw,0.4954091816367266,0.24371510344539538,1.0,1.0,0.21666666666666667,0.0,0.7665426313877106,6.0
XSTest,bge-base-en-v1.5,1,66,83,60,167,adaptive_affix_target_B1,B1_raw,B1b_SigmaT_wh,0.6127744510978044,0.2918415702755921,0.0,0.0,0.0,0.0,0.7665426313877106,6.0
XSTest,bge-base-en-v1.5,1,66,83,60,167,adaptive_affix_target_B1,B1_raw,B1w_SigmaW_wh,0.6104790419161676,0.2908264910282564,0.13333333333333333,0.0,0.0,0.0,0.7665426313877106,6.0
XSTest,bge-base-en-v1.5,1,66,83,60,167,adaptive_affix_target_B1,B1_raw,C1_logreg_raw,0.5059880239520957,0.2450704051431412,1.0,1.0,0.13333333333333333,0.0,0.7665426313877106,6.0
XSTest,bge-base-en-v1.5,1,66,83,60,167,adaptive_affix_target_B1,B1_raw,deberta-v3-prompt-injection-v2,0.9707584830339321,0.9366985441417998,0.08333333333333333,0.05,0.016666666666666666,0.0,0.7665426313877106,6.0
XSTest,bge-base-en-v1.5,1,66,83,60,167,adaptive_affix_target_B1,B1_raw,toxic-bert,0.4315369261477046,0.22377080254067044,1.0,1.0,0.4666666666666667,0.0,0.7665426313877106,6.0
XSTest,bge-base-en-v1.5,1,66,83,60,167,adaptive_combined_target_B1,B1_raw,A1_naive_cosine_raw,0.687125748502994,0.34952823356559815,1.0,1.0,0.05,0.0,0.7665426313877106,6.0
XSTest,bge-base-en-v1.5,1,66,83,60,167,adaptive_combined_target_B1,B1_raw,A2_rsfi_svd_raw_k20,0.6102794411177644,0.2913262529004266,1.0,1.0,0.11666666666666667,0.0,0.7665426313877106,6.0
XSTest,bge-base-en-v1.5,1,66,83,60,167,adaptive_combined_target_B1,B1_raw,B1_discriminant_mean_raw,0.4954091816367266,0.24371510344539538,1.0,1.0,0.21666666666666667,0.0,0.7665426313877106,6.0
XSTest,bge-base-en-v1.5,1,66,83,60,167,adaptive_combined_target_B1,B1_raw,B1b_SigmaT_wh,0.6127744510978044,0.2918415702755921,0.0,0.0,0.0,0.0,0.7665426313877106,6.0
XSTest,bge-base-en-v1.5,1,66,83,60,167,adaptive_combined_target_B1,B1_raw,B1w_SigmaW_wh,0.6104790419161676,0.2908264910282564,0.13333333333333333,0.0,0.0,0.0,0.7665426313877106,6.0
XSTest,bge-base-en-v1.5,1,66,83,60,167,adaptive_combined_target_B1,B1_raw,C1_logreg_raw,0.5059880239520957,0.2450704051431412,1.0,1.0,0.13333333333333333,0.0,0.7665426313877106,6.0
XSTest,bge-base-en-v1.5,1,66,83,60,167,adaptive_combined_target_B1,B1_raw,deberta-v3-prompt-injection-v2,0.9707584830339321,0.9366985441417998,0.08333333333333333,0.05,0.016666666666666666,0.0,0.7665426313877106,6.0
XSTest,bge-base-en-v1.5,1,66,83,60,167,adaptive_combined_target_B1,B1_raw,toxic-bert,0.4315369261477046,0.22377080254067044,1.0,1.0,0.4666666666666667,0.0,0.7665426313877106,6.0
XSTest,bge-base-en-v1.5,1,66,83,60,167,adaptive_word_greedy_target_B1w,B1w_wh,A1_naive_cosine_raw,0.7281437125748502,0.5788274190840711,0.8,0.6166666666666667,0.16666666666666666,0.10029289982463356,0.8851055999596914,18.2
XSTest,bge-base-en-v1.5,1,66,83,60,167,adaptive_word_greedy_target_B1w,B1w_wh,A2_rsfi_svd_raw_k20,0.7036926147704591,0.4980987348755124,0.8833333333333333,0.7833333333333333,0.11666666666666667,0.10029289982463356,0.8851055999596914,18.2
XSTest,bge-base-en-v1.5,1,66,83,60,167,adaptive_word_greedy_target_B1w,B1w_wh,B1_discriminant_mean_raw,0.6596806387225549,0.40539547938385084,0.9666666666666667,0.9,0.13333333333333333,0.10029289982463356,0.8851055999596914,18.2
XSTest,bge-base-en-v1.5,1,66,83,60,167,adaptive_word_greedy_target_B1w,B1w_wh,B1b_SigmaT_wh,0.6429141716566866,0.3306842799869273,0.016666666666666666,0.0,0.0,0.10029289982463356,0.8851055999596914,18.2
XSTest,bge-base-en-v1.5,1,66,83,60,167,adaptive_word_greedy_target_B1w,B1w_wh,B1w_SigmaW_wh,0.6579840319361278,0.34918147617242484,0.15,0.03333333333333333,0.0,0.10029289982463356,0.8851055999596914,18.2
XSTest,bge-base-en-v1.5,1,66,83,60,167,adaptive_word_greedy_target_B1w,B1w_wh,C1_logreg_raw,0.6858283433133733,0.43426739240999274,0.9,0.7833333333333333,0.08333333333333333,0.10029289982463356,0.8851055999596914,18.2
XSTest,bge-base-en-v1.5,1,66,83,60,167,adaptive_word_greedy_target_B1w,B1w_wh,deberta-v3-prompt-injection-v2,0.38283433133732536,0.217942220690079,0.9833333333333333,0.9666666666666667,0.7166666666666667,0.10029289982463356,0.8851055999596914,18.2
XSTest,bge-base-en-v1.5,1,66,83,60,167,adaptive_word_greedy_target_B1w,B1w_wh,toxic-bert,0.6458083832335328,0.40257225139392533,0.95,0.9333333333333333,0.23333333333333334,0.10029289982463356,0.8851055999596914,18.2
XSTest,bge-base-en-v1.5,2,66,83,60,167,clean,none,A1_naive_cosine_raw,0.7337325349301397,0.5851785468881014,0.8166666666666667,0.7166666666666667,0.21666666666666667,0.0,1.0,1.0
XSTest,bge-base-en-v1.5,2,66,83,60,167,clean,none,A2_rsfi_svd_raw_k20,0.8173652694610779,0.6716146702187508,0.8333333333333334,0.6166666666666667,0.08333333333333333,0.0,1.0,1.0
XSTest,bge-base-en-v1.5,2,66,83,60,167,clean,none,B1_discriminant_mean_raw,0.744311377245509,0.5645854360820785,0.8166666666666667,0.6,0.13333333333333333,0.0,1.0,1.0
XSTest,bge-base-en-v1.5,2,66,83,60,167,clean,none,B1b_SigmaT_wh,0.8479041916167664,0.6919985853638433,0.0,0.0,0.0,0.0,1.0,1.0
XSTest,bge-base-en-v1.5,2,66,83,60,167,clean,none,B1w_SigmaW_wh,0.847005988023952,0.6900913506333606,0.0,0.0,0.0,0.0,1.0,1.0
XSTest,bge-base-en-v1.5,2,66,83,60,167,clean,none,C1_logreg_raw,0.8090818363273453,0.6154606658557273,0.7,0.4666666666666667,0.03333333333333333,0.0,1.0,1.0
XSTest,bge-base-en-v1.5,2,66,83,60,167,clean,none,deberta-v3-prompt-injection-v2,0.36666666666666664,0.20432874733990525,0.9833333333333333,0.9833333333333333,0.6666666666666666,0.0,1.0,1.0
XSTest,bge-base-en-v1.5,2,66,83,60,167,clean,none,toxic-bert,0.701497005988024,0.4941244119882966,0.9166666666666666,0.8333333333333334,0.3,0.0,1.0,1.0
XSTest,bge-base-en-v1.5,2,66,83,60,167,adaptive_word_greedy_target_B1,B1_raw,A1_naive_cosine_raw,0.7253493013972055,0.5296087343844884,0.9166666666666666,0.75,0.21666666666666667,0.019662698412698413,0.9741964389880499,4.5
XSTest,bge-base-en-v1.5,2,66,83,60,167,adaptive_word_greedy_target_B1,B1_raw,A2_rsfi_svd_raw_k20,0.8054890219560878,0.6141098022819395,0.95,0.7,0.08333333333333333,0.019662698412698413,0.9741964389880499,4.5
XSTest,bge-base-en-v1.5,2,66,83,60,167,adaptive_word_greedy_target_B1,B1_raw,B1_discriminant_mean_raw,0.7330339321357285,0.4636638170930273,0.95,0.6333333333333333,0.13333333333333333,0.019662698412698413,0.9741964389880499,4.5
XSTest,bge-base-en-v1.5,2,66,83,60,167,adaptive_word_greedy_target_B1,B1_raw,B1b_SigmaT_wh,0.822255489021956,0.595499979608479,0.0,0.0,0.0,0.019662698412698413,0.9741964389880499,4.5
XSTest,bge-base-en-v1.5,2,66,83,60,167,adaptive_word_greedy_target_B1,B1_raw,B1w_SigmaW_wh,0.8215568862275449,0.6005294552289929,0.016666666666666666,0.0,0.0,0.019662698412698413,0.9741964389880499,4.5
XSTest,bge-base-en-v1.5,2,66,83,60,167,adaptive_word_greedy_target_B1,B1_raw,C1_logreg_raw,0.7968063872255489,0.5429185133223289,0.7666666666666667,0.48333333333333334,0.03333333333333333,0.019662698412698413,0.9741964389880499,4.5
XSTest,bge-base-en-v1.5,2,66,83,60,167,adaptive_word_greedy_target_B1,B1_raw,deberta-v3-prompt-injection-v2,0.37395209580838323,0.2063863515441991,0.9833333333333333,0.9833333333333333,0.6666666666666666,0.019662698412698413,0.9741964389880499,4.5
XSTest,bge-base-en-v1.5,2,66,83,60,167,adaptive_word_greedy_target_B1,B1_raw,toxic-bert,0.6852295409181638,0.4546618130553346,0.95,0.8666666666666667,0.3,0.019662698412698413,0.9741964389880499,4.5
XSTest,bge-base-en-v1.5,2,66,83,60,167,adaptive_affix_target_B1,B1_raw,A1_naive_cosine_raw,0.7105788423153692,0.36472724468281903,1.0,0.9666666666666667,0.05,0.0,0.7587208539247513,6.0
XSTest,bge-base-en-v1.5,2,66,83,60,167,adaptive_affix_target_B1,B1_raw,A2_rsfi_svd_raw_k20,0.6343313373253493,0.3039500525251956,1.0,1.0,0.18333333333333332,0.0,0.7587208539247513,6.0
XSTest,bge-base-en-v1.5,2,66,83,60,167,adaptive_affix_target_B1,B1_raw,B1_discriminant_mean_raw,0.5330339321357285,0.25376666173799595,1.0,0.9833333333333333,0.3,0.0,0.7587208539247513,6.0
XSTest,bge-base-en-v1.5,2,66,83,60,167,adaptive_affix_target_B1,B1_raw,B1b_SigmaT_wh,0.6374251497005988,0.31289914802129526,0.0,0.0,0.0,0.0,0.7587208539247513,6.0
XSTest,bge-base-en-v1.5,2,66,83,60,167,adaptive_affix_target_B1,B1_raw,B1w_SigmaW_wh,0.6270459081836327,0.3054871972350379,0.05,0.016666666666666666,0.0,0.0,0.7587208539247513,6.0
XSTest,bge-base-en-v1.5,2,66,83,60,167,adaptive_affix_target_B1,B1_raw,C1_logreg_raw,0.5635728542914171,0.2681444382304661,0.9833333333333333,0.95,0.11666666666666667,0.0,0.7587208539247513,6.0
XSTest,bge-base-en-v1.5,2,66,83,60,167,adaptive_affix_target_B1,B1_raw,deberta-v3-prompt-injection-v2,0.9952095808383234,0.9880396797033468,0.03333333333333333,0.016666666666666666,0.0,0.0,0.7587208539247513,6.0
XSTest,bge-base-en-v1.5,2,66,83,60,167,adaptive_affix_target_B1,B1_raw,toxic-bert,0.4320359281437126,0.2337897441715656,1.0,1.0,0.65,0.0,0.7587208539247513,6.0
XSTest,bge-base-en-v1.5,2,66,83,60,167,adaptive_combined_target_B1,B1_raw,A1_naive_cosine_raw,0.7105788423153692,0.36472724468281903,1.0,0.9666666666666667,0.05,0.0,0.7587208539247513,6.0
XSTest,bge-base-en-v1.5,2,66,83,60,167,adaptive_combined_target_B1,B1_raw,A2_rsfi_svd_raw_k20,0.6343313373253493,0.3039500525251956,1.0,1.0,0.18333333333333332,0.0,0.7587208539247513,6.0
XSTest,bge-base-en-v1.5,2,66,83,60,167,adaptive_combined_target_B1,B1_raw,B1_discriminant_mean_raw,0.5330339321357285,0.25376666173799595,1.0,0.9833333333333333,0.3,0.0,0.7587208539247513,6.0
XSTest,bge-base-en-v1.5,2,66,83,60,167,adaptive_combined_target_B1,B1_raw,B1b_SigmaT_wh,0.6374251497005988,0.31289914802129526,0.0,0.0,0.0,0.0,0.7587208539247513,6.0
XSTest,bge-base-en-v1.5,2,66,83,60,167,adaptive_combined_target_B1,B1_raw,B1w_SigmaW_wh,0.6270459081836327,0.3054871972350379,0.05,0.016666666666666666,0.0,0.0,0.7587208539247513,6.0
XSTest,bge-base-en-v1.5,2,66,83,60,167,adaptive_combined_target_B1,B1_raw,C1_logreg_raw,0.5635728542914171,0.2681444382304661,0.9833333333333333,0.95,0.11666666666666667,0.0,0.7587208539247513,6.0
XSTest,bge-base-en-v1.5,2,66,83,60,167,adaptive_combined_target_B1,B1_raw,deberta-v3-prompt-injection-v2,0.9952095808383234,0.9880396797033468,0.03333333333333333,0.016666666666666666,0.0,0.0,0.7587208539247513,6.0
XSTest,bge-base-en-v1.5,2,66,83,60,167,adaptive_combined_target_B1,B1_raw,toxic-bert,0.4320359281437126,0.2337897441715656,1.0,1.0,0.65,0.0,0.7587208539247513,6.0
XSTest,bge-base-en-v1.5,2,66,83,60,167,adaptive_word_greedy_target_B1w,B1w_wh,A1_naive_cosine_raw,0.7120758483033932,0.49648835662739416,0.9,0.7666666666666667,0.16666666666666666,0.10029937654937654,0.8788338581720988,18.816666666666666
XSTest,bge-base-en-v1.5,2,66,83,60,167,adaptive_word_greedy_target_B1w,B1w_wh,A2_rsfi_svd_raw_k20,0.6950099800399202,0.4646221615732293,0.9833333333333333,0.8166666666666667,0.21666666666666667,0.10029937654937654,0.8788338581720988,18.816666666666666
XSTest,bge-base-en-v1.5,2,66,83,60,167,adaptive_word_greedy_target_B1w,B1w_wh,B1_discriminant_mean_raw,0.6452095808383232,0.38548440211308777,0.9333333333333333,0.8166666666666667,0.2,0.10029937654937654,0.8788338581720988,18.816666666666666
XSTest,bge-base-en-v1.5,2,66,83,60,167,adaptive_word_greedy_target_B1w,B1w_wh,B1b_SigmaT_wh,0.5996007984031936,0.31958761866799035,0.03333333333333333,0.016666666666666666,0.0,0.10029937654937654,0.8788338581720988,18.816666666666666
XSTest,bge-base-en-v1.5,2,66,83,60,167,adaptive_word_greedy_target_B1w,B1w_wh,B1w_SigmaW_wh,0.6077844311377245,0.32686611536404,0.23333333333333334,0.11666666666666667,0.0,0.10029937654937654,0.8788338581720988,18.816666666666666
XSTest,bge-base-en-v1.5,2,66,83,60,167,adaptive_word_greedy_target_B1w,B1w_wh,C1_logreg_raw,0.653692614770459,0.3863862618361704,0.8833333333333333,0.75,0.13333333333333333,0.10029937654937654,0.8788338581720988,18.816666666666666
XSTest,bge-base-en-v1.5,2,66,83,60,167,adaptive_word_greedy_target_B1w,B1w_wh,deberta-v3-prompt-injection-v2,0.37764471057884225,0.21271583001223116,0.9666666666666667,0.9666666666666667,0.7166666666666667,0.10029937654937654,0.8788338581720988,18.816666666666666
XSTest,bge-base-en-v1.5,2,66,83,60,167,adaptive_word_greedy_target_B1w,B1w_wh,toxic-bert,0.6423153692614771,0.4234119855330101,0.9333333333333333,0.8666666666666667,0.36666666666666664,0.10029937654937654,0.8788338581720988,18.816666666666666
XSTest,bge-base-en-v1.5,3,66,83,60,167,clean,none,A1_naive_cosine_raw,0.7809381237524949,0.6336039442217248,0.7666666666666667,0.65,0.11666666666666667,0.0,1.0,1.0
XSTest,bge-base-en-v1.5,3,66,83,60,167,clean,none,A2_rsfi_svd_raw_k20,0.8341317365269462,0.6726120084898579,0.7,0.5333333333333333,0.1,0.0,1.0,1.0
XSTest,bge-base-en-v1.5,3,66,83,60,167,clean,none,B1_discriminant_mean_raw,0.7709580838323353,0.6296803545400729,0.7833333333333333,0.5166666666666667,0.1,0.0,1.0,1.0
XSTest,bge-base-en-v1.5,3,66,83,60,167,clean,none,B1b_SigmaT_wh,0.8986027944111776,0.7776017180981829,0.016666666666666666,0.0,0.0,0.0,1.0,1.0
XSTest,bge-base-en-v1.5,3,66,83,60,167,clean,none,B1w_SigmaW_wh,0.9018962075848304,0.7849679655430758,0.03333333333333333,0.016666666666666666,0.0,0.0,1.0,1.0
XSTest,bge-base-en-v1.5,3,66,83,60,167,clean,none,C1_logreg_raw,0.8470059880239521,0.7130785509103758,0.6166666666666667,0.36666666666666664,0.03333333333333333,0.0,1.0,1.0
XSTest,bge-base-en-v1.5,3,66,83,60,167,clean,none,deberta-v3-prompt-injection-v2,0.37405189620758483,0.21276960369358805,1.0,0.9833333333333333,0.6333333333333333,0.0,1.0,1.0
XSTest,bge-base-en-v1.5,3,66,83,60,167,clean,none,toxic-bert,0.6899201596806387,0.45733745371580303,0.95,0.85,0.3,0.0,1.0,1.0
XSTest,bge-base-en-v1.5,3,66,83,60,167,adaptive_word_greedy_target_B1,B1_raw,A1_naive_cosine_raw,0.7751497005988024,0.5793111038941949,0.9166666666666666,0.7333333333333333,0.11666666666666667,0.025574980574980578,0.9677935093641281,4.383333333333334
XSTest,bge-base-en-v1.5,3,66,83,60,167,adaptive_word_greedy_target_B1,B1_raw,A2_rsfi_svd_raw_k20,0.8239520958083831,0.5884044033883247,0.85,0.5833333333333334,0.1,0.025574980574980578,0.9677935093641281,4.383333333333334
XSTest,bge-base-en-v1.5,3,66,83,60,167,adaptive_word_greedy_target_B1,B1_raw,B1_discriminant_mean_raw,0.7482035928143713,0.48479838791072905,0.9833333333333333,0.6166666666666667,0.1,0.025574980574980578,0.9677935093641281,4.383333333333334
XSTest,bge-base-en-v1.5,3,66,83,60,167,adaptive_word_greedy_target_B1,B1_raw,B1b_SigmaT_wh,0.8308383233532933,0.6107877756892293,0.03333333333333333,0.0,0.0,0.025574980574980578,0.9677935093641281,4.383333333333334
XSTest,bge-base-en-v1.5,3,66,83,60,167,adaptive_word_greedy_target_B1,B1_raw,B1w_SigmaW_wh,0.8401197604790418,0.6290810581034062,0.08333333333333333,0.03333333333333333,0.0,0.025574980574980578,0.9677935093641281,4.383333333333334
XSTest,bge-base-en-v1.5,3,66,83,60,167,adaptive_word_greedy_target_B1,B1_raw,C1_logreg_raw,0.8240518962075848,0.5936581306918081,0.7833333333333333,0.4166666666666667,0.03333333333333333,0.025574980574980578,0.9677935093641281,4.383333333333334
XSTest,bge-base-en-v1.5,3,66,83,60,167,adaptive_word_greedy_target_B1,B1_raw,deberta-v3-prompt-injection-v2,0.3959081836327345,0.22000944051178603,1.0,0.9833333333333333,0.5833333333333334,0.025574980574980578,0.9677935093641281,4.383333333333334
XSTest,bge-base-en-v1.5,3,66,83,60,167,adaptive_word_greedy_target_B1,B1_raw,toxic-bert,0.6700598802395209,0.4343120271590962,0.95,0.9,0.31666666666666665,0.025574980574980578,0.9677935093641281,4.383333333333334
XSTest,bge-base-en-v1.5,3,66,83,60,167,adaptive_affix_target_B1,B1_raw,A1_naive_cosine_raw,0.7720558882235529,0.42810196027518177,1.0,0.9666666666666667,0.0,0.0,0.7570435911417007,6.0
XSTest,bge-base-en-v1.5,3,66,83,60,167,adaptive_affix_target_B1,B1_raw,A2_rsfi_svd_raw_k20,0.669061876247505,0.32039945952240456,1.0,0.9833333333333333,0.16666666666666666,0.0,0.7570435911417007,6.0
XSTest,bge-base-en-v1.5,3,66,83,60,167,adaptive_affix_target_B1,B1_raw,B1_discriminant_mean_raw,0.5654690618762475,0.2677897959536495,1.0,0.9833333333333333,0.16666666666666666,0.0,0.7570435911417007,6.0
XSTest,bge-base-en-v1.5,3,66,83,60,167,adaptive_affix_target_B1,B1_raw,B1b_SigmaT_wh,0.6688622754491018,0.3338985778600465,0.0,0.0,0.0,0.0,0.7570435911417007,6.0
XSTest,bge-base-en-v1.5,3,66,83,60,167,adaptive_affix_target_B1,B1_raw,B1w_SigmaW_wh,0.6763473053892215,0.3390262374685309,0.23333333333333334,0.0,0.0,0.0,0.7570435911417007,6.0
XSTest,bge-base-en-v1.5,3,66,83,60,167,adaptive_affix_target_B1,B1_raw,C1_logreg_raw,0.65,0.3203937900435326,1.0,0.8666666666666667,0.08333333333333333,0.0,0.7570435911417007,6.0
