train_ds,target_ds,embedder,seed,method,n_test,roc_auc,pr_auc,tpr_fpr1,tpr_fpr5
Wild,AdvBench,bge-base-en-v1.5,4,DELONG_B1w_vs_A1,400,2.3514523661560816e-13,,,
Wild,HarmBench,bge-base-en-v1.5,4,A1_raw,400,0.6747749999999999,0.6003811741772958,0.005,0.035
Wild,HarmBench,bge-base-en-v1.5,4,B1_raw,400,0.66385,0.6344407890884889,0.035,0.15
Wild,HarmBench,bge-base-en-v1.5,4,B1b_SigmaT,400,0.51645,0.5132875750932359,0.005,0.08
Wild,HarmBench,bge-base-en-v1.5,4,B1w_SigmaW,400,0.51655,0.5174743632771484,0.005,0.055
Wild,HarmBench,bge-base-en-v1.5,4,DELONG_B1w_vs_A1,400,5.533610072872008e-05,,,
Wild,Wild,bge-large-en-v1.5,0,A1_raw,400,0.7601125,0.740454708685762,0.04,0.27
Wild,Wild,bge-large-en-v1.5,0,B1_raw,400,0.8668875,0.8343778427821872,0.13,0.275
Wild,Wild,bge-large-en-v1.5,0,B1b_SigmaT,400,0.85045,0.8554181455170582,0.26,0.41
Wild,Wild,bge-large-en-v1.5,0,B1w_SigmaW,400,0.86115,0.865708205221461,0.265,0.45
Wild,Wild,bge-large-en-v1.5,0,DELONG_B1w_vs_A1,400,9.249757579876672e-07,,,
Wild,ToxicChat,bge-large-en-v1.5,0,A1_raw,400,0.7389249999999999,0.7734328602760331,0.185,0.36
Wild,ToxicChat,bge-large-en-v1.5,0,B1_raw,400,0.7002999999999999,0.7551111841527961,0.29,0.365
Wild,ToxicChat,bge-large-en-v1.5,0,B1b_SigmaT,400,0.713375,0.7510007354593421,0.235,0.34
Wild,ToxicChat,bge-large-en-v1.5,0,B1w_SigmaW,400,0.7479,0.7796918570532143,0.3,0.355
Wild,ToxicChat,bge-large-en-v1.5,0,DELONG_B1w_vs_A1,400,0.7500543926016763,,,
Wild,XSTest,bge-large-en-v1.5,0,A1_raw,400,0.7154,0.6807210314190123,0.05,0.095
Wild,XSTest,bge-large-en-v1.5,0,B1_raw,400,0.545275,0.5077277291203568,0.005,0.055
Wild,XSTest,bge-large-en-v1.5,0,B1b_SigmaT,400,0.59935,0.5633132382204622,0.01,0.06
Wild,XSTest,bge-large-en-v1.5,0,B1w_SigmaW,400,0.578275,0.5455982871870637,0.015,0.07
Wild,XSTest,bge-large-en-v1.5,0,DELONG_B1w_vs_A1,400,0.0003953756032928,,,
Wild,AdvBench,bge-large-en-v1.5,0,A1_raw,400,0.8440749999999999,0.7770584715047008,0.03,0.18
Wild,AdvBench,bge-large-en-v1.5,0,B1_raw,400,0.85015,0.8533013895887928,0.22,0.49
Wild,AdvBench,bge-large-en-v1.5,0,B1b_SigmaT,400,0.5923,0.5804560126046506,0.02,0.095
Wild,AdvBench,bge-large-en-v1.5,0,B1w_SigmaW,400,0.62495,0.6136403207482684,0.05,0.12
Wild,AdvBench,bge-large-en-v1.5,0,DELONG_B1w_vs_A1,400,1.442850283694952e-10,,,
Wild,HarmBench,bge-large-en-v1.5,0,A1_raw,400,0.727525,0.6440543459494008,0.02,0.055
Wild,HarmBench,bge-large-en-v1.5,0,B1_raw,400,0.7866,0.7459857354604263,0.075,0.175
Wild,HarmBench,bge-large-en-v1.5,0,B1b_SigmaT,400,0.71465,0.6470156676028596,0.015,0.045
Wild,HarmBench,bge-large-en-v1.5,0,B1w_SigmaW,400,0.75485,0.6874872399401902,0.01,0.125
Wild,HarmBench,bge-large-en-v1.5,0,DELONG_B1w_vs_A1,400,0.4376452229332281,,,
Wild,Wild,bge-large-en-v1.5,1,A1_raw,400,0.7844125000000001,0.7451662804812167,0.015,0.26
Wild,Wild,bge-large-en-v1.5,1,B1_raw,400,0.8750125,0.837428457583538,0.065,0.31
Wild,Wild,bge-large-en-v1.5,1,B1b_SigmaT,400,0.8396000000000001,0.8589552453493583,0.32,0.485
Wild,Wild,bge-large-en-v1.5,1,B1w_SigmaW,400,0.85705,0.8692350104813598,0.33,0.465
Wild,Wild,bge-large-en-v1.5,1,DELONG_B1w_vs_A1,400,0.003603307761858,,,
Wild,ToxicChat,bge-large-en-v1.5,1,A1_raw,400,0.72135,0.7586098664226681,0.2,0.365
Wild,ToxicChat,bge-large-en-v1.5,1,B1_raw,400,0.696425,0.7318078259768263,0.145,0.325
Wild,ToxicChat,bge-large-en-v1.5,1,B1b_SigmaT,400,0.74015,0.7519507111863111,0.195,0.265
Wild,ToxicChat,bge-large-en-v1.5,1,B1w_SigmaW,400,0.7780750000000001,0.7887118359984336,0.165,0.35
Wild,ToxicChat,bge-large-en-v1.5,1,DELONG_B1w_vs_A1,400,0.0588468602674545,,,
Wild,XSTest,bge-large-en-v1.5,1,A1_raw,400,0.695175,0.6565813427239882,0.035,0.07
Wild,XSTest,bge-large-en-v1.5,1,B1_raw,400,0.48635,0.4633151316736222,0.005,0.01
Wild,XSTest,bge-large-en-v1.5,1,B1b_SigmaT,400,0.6079,0.5948333775353325,0.035,0.07
Wild,XSTest,bge-large-en-v1.5,1,B1w_SigmaW,400,0.603,0.5881124053699033,0.04,0.06
Wild,XSTest,bge-large-en-v1.5,1,DELONG_B1w_vs_A1,400,0.0152329961108117,,,
Wild,AdvBench,bge-large-en-v1.5,1,A1_raw,400,0.83995,0.7670614973748673,0.04,0.155
Wild,AdvBench,bge-large-en-v1.5,1,B1_raw,400,0.76115,0.7165152532333027,0.0,0.22
Wild,AdvBench,bge-large-en-v1.5,1,B1b_SigmaT,400,0.7000750000000001,0.6931669216973602,0.05,0.24
Wild,AdvBench,bge-large-en-v1.5,1,B1w_SigmaW,400,0.71085,0.7149608490482517,0.08,0.23
Wild,AdvBench,bge-large-en-v1.5,1,DELONG_B1w_vs_A1,400,3.198261658621249e-05,,,
Wild,HarmBench,bge-large-en-v1.5,1,A1_raw,400,0.741675,0.658642236367017,0.01,0.09
Wild,HarmBench,bge-large-en-v1.5,1,B1_raw,400,0.693125,0.684289511533029,0.055,0.21
Wild,HarmBench,bge-large-en-v1.5,1,B1b_SigmaT,400,0.4662,0.5090997713097957,0.05,0.08
Wild,HarmBench,bge-large-en-v1.5,1,B1w_SigmaW,400,0.514175,0.5422005293248763,0.035,0.09
Wild,HarmBench,bge-large-en-v1.5,1,DELONG_B1w_vs_A1,400,7.953122604931194e-10,,,
Wild,Wild,bge-large-en-v1.5,2,A1_raw,400,0.7906,0.7831906372515659,0.11,0.345
Wild,Wild,bge-large-en-v1.5,2,B1_raw,400,0.909125,0.8953791713006871,0.19,0.56
Wild,Wild,bge-large-en-v1.5,2,B1b_SigmaT,400,0.832875,0.8498117680449386,0.275,0.485
Wild,Wild,bge-large-en-v1.5,2,B1w_SigmaW,400,0.854,0.8686312746628231,0.32,0.495
Wild,Wild,bge-large-en-v1.5,2,DELONG_B1w_vs_A1,400,0.0090163403521774,,,
Wild,ToxicChat,bge-large-en-v1.5,2,A1_raw,400,0.75105,0.788977619522838,0.26,0.38
Wild,ToxicChat,bge-large-en-v1.5,2,B1_raw,400,0.66545,0.7097581533952848,0.205,0.265
Wild,ToxicChat,bge-large-en-v1.5,2,B1b_SigmaT,400,0.623775,0.641355917410874,0.1,0.145
Wild,ToxicChat,bge-large-en-v1.5,2,B1w_SigmaW,400,0.6575500000000001,0.6700731683261524,0.115,0.16
Wild,ToxicChat,bge-large-en-v1.5,2,DELONG_B1w_vs_A1,400,0.0036331113797953,,,
Wild,XSTest,bge-large-en-v1.5,2,A1_raw,400,0.706625,0.6607877991789055,0.025,0.07
Wild,XSTest,bge-large-en-v1.5,2,B1_raw,400,0.498425,0.464949066244344,0.0,0.01
Wild,XSTest,bge-large-en-v1.5,2,B1b_SigmaT,400,0.5031,0.4817827123165972,0.005,0.025
Wild,XSTest,bge-large-en-v1.5,2,B1w_SigmaW,400,0.5030000000000001,0.482044280219104,0.005,0.03
Wild,XSTest,bge-large-en-v1.5,2,DELONG_B1w_vs_A1,400,6.216897197042215e-08,,,
Wild,AdvBench,bge-large-en-v1.5,2,A1_raw,400,0.80695,0.7065309098992264,0.025,0.085
Wild,AdvBench,bge-large-en-v1.5,2,B1_raw,400,0.7695,0.7297186115272352,0.035,0.155
Wild,AdvBench,bge-large-en-v1.5,2,B1b_SigmaT,400,0.4332,0.4406629269408258,0.0,0.005
Wild,AdvBench,bge-large-en-v1.5,2,B1w_SigmaW,400,0.434,0.4364385435653578,0.0,0.0
Wild,AdvBench,bge-large-en-v1.5,2,DELONG_B1w_vs_A1,400,0.0,,,
Wild,HarmBench,bge-large-en-v1.5,2,A1_raw,400,0.758625,0.679330441803428,0.015,0.085
Wild,HarmBench,bge-large-en-v1.5,2,B1_raw,400,0.72725,0.6631608027985143,0.025,0.115
Wild,HarmBench,bge-large-en-v1.5,2,B1b_SigmaT,400,0.6049249999999999,0.5512208260679515,0.005,0.05
Wild,HarmBench,bge-large-en-v1.5,2,B1w_SigmaW,400,0.612675,0.5569195081030993,0.0,0.055
Wild,HarmBench,bge-large-en-v1.5,2,DELONG_B1w_vs_A1,400,3.88784864686631e-05,,,
Wild,Wild,bge-large-en-v1.5,3,A1_raw,400,0.7506249999999999,0.7284217786627413,0.035,0.195
Wild,Wild,bge-large-en-v1.5,3,B1_raw,400,0.8636,0.8361079452130322,0.1,0.325
Wild,Wild,bge-large-en-v1.5,3,B1b_SigmaT,400,0.8471624999999999,0.8083614407689672,0.055,0.335
Wild,Wild,bge-large-en-v1.5,3,B1w_SigmaW,400,0.8612124999999999,0.8227184958133779,0.075,0.345
Wild,Wild,bge-large-en-v1.5,3,DELONG_B1w_vs_A1,400,2.2258202037050978e-07,,,
Wild,ToxicChat,bge-large-en-v1.5,3,A1_raw,400,0.71965,0.7506447450433574,0.21,0.31
Wild,ToxicChat,bge-large-en-v1.5,3,B1_raw,400,0.6766000000000001,0.7262799798179641,0.175,0.305
Wild,ToxicChat,bge-large-en-v1.5,3,B1b_SigmaT,400,0.709875,0.7502943420543728,0.165,0.335
Wild,ToxicChat,bge-large-en-v1.5,3,B1w_SigmaW,400,0.7298749999999999,0.7681412024062525,0.15,0.38
Wild,ToxicChat,bge-large-en-v1.5,3,DELONG_B1w_vs_A1,400,0.7249543353134915,,,
Wild,XSTest,bge-large-en-v1.5,3,A1_raw,400,0.701075,0.6571014486903745,0.025,0.075
Wild,XSTest,bge-large-en-v1.5,3,B1_raw,400,0.5175000000000001,0.4833467603532166,0.0,0.015
Wild,XSTest,bge-large-en-v1.5,3,B1b_SigmaT,400,0.550475,0.5330323510836816,0.015,0.045
Wild,XSTest,bge-large-en-v1.5,3,B1w_SigmaW,400,0.544125,0.5253992827304779,0.015,0.045
Wild,XSTest,bge-large-en-v1.5,3,DELONG_B1w_vs_A1,400,5.679766587163293e-05,,,
Wild,AdvBench,bge-large-en-v1.5,3,A1_raw,400,0.808925,0.7274138660941315,0.01,0.135
Wild,AdvBench,bge-large-en-v1.5,3,B1_raw,400,0.8379000000000001,0.7957411584214222,0.03,0.305
Wild,AdvBench,bge-large-en-v1.5,3,B1b_SigmaT,400,0.809825,0.7885359966756871,0.125,0.235
Wild,AdvBench,bge-large-en-v1.5,3,B1w_SigmaW,400,0.8043,0.7778751998352282,0.065,0.225
Wild,AdvBench,bge-large-en-v1.5,3,DELONG_B1w_vs_A1,400,0.8796375802672829,,,
Wild,HarmBench,bge-large-en-v1.5,3,A1_raw,400,0.740925,0.6526110223231228,0.005,0.08
Wild,HarmBench,bge-large-en-v1.5,3,B1_raw,400,0.745375,0.6956773192924735,0.02,0.155
Wild,HarmBench,bge-large-en-v1.5,3,B1b_SigmaT,400,0.6854750000000001,0.6795883323980882,0.06,0.2
Wild,HarmBench,bge-large-en-v1.5,3,B1w_SigmaW,400,0.682575,0.6792297095336035,0.095,0.175
Wild,HarmBench,bge-large-en-v1.5,3,DELONG_B1w_vs_A1,400,0.1045166896561704,,,
Wild,Wild,bge-large-en-v1.5,4,A1_raw,400,0.808375,0.8214368455385689,0.175,0.395
Wild,Wild,bge-large-en-v1.5,4,B1_raw,400,0.905425,0.8945576650880724,0.32,0.54
Wild,Wild,bge-large-en-v1.5,4,B1b_SigmaT,400,0.8293750000000001,0.8292700232123087,0.135,0.425
Wild,Wild,bge-large-en-v1.5,4,B1w_SigmaW,400,0.850125,0.8491086914265233,0.165,0.485
Wild,Wild,bge-large-en-v1.5,4,DELONG_B1w_vs_A1,400,0.0478045126255048,,,
Wild,ToxicChat,bge-large-en-v1.5,4,A1_raw,400,0.731225,0.7687572229772166,0.225,0.33
Wild,ToxicChat,bge-large-en-v1.5,4,B1_raw,400,0.75065,0.7733941669316707,0.17,0.34
Wild,ToxicChat,bge-large-en-v1.5,4,B1b_SigmaT,400,0.7914499999999999,0.7767984805648342,0.075,0.25
Wild,ToxicChat,bge-large-en-v1.5,4,B1w_SigmaW,400,0.8246250000000002,0.8106609057796179,0.105,0.255
Wild,ToxicChat,bge-large-en-v1.5,4,DELONG_B1w_vs_A1,400,0.0005565538910725,,,
Wild,XSTest,bge-large-en-v1.5,4,A1_raw,400,0.6855,0.6379810281809836,0.015,0.07
Wild,XSTest,bge-large-en-v1.5,4,B1_raw,400,0.5057,0.4721056006176909,0.0,0.01
Wild,XSTest,bge-large-en-v1.5,4,B1b_SigmaT,400,0.49155,0.4791038121822202,0.0,0.015
Wild,XSTest,bge-large-en-v1.5,4,B1w_SigmaW,400,0.5021249999999999,0.4868910799297659,0.0,0.015
Wild,XSTest,bge-large-en-v1.5,4,DELONG_B1w_vs_A1,400,3.1756442195884915e-06,,,
Wild,AdvBench,bge-large-en-v1.5,4,A1_raw,400,0.779075,0.6802807164909326,0.01,0.06
Wild,AdvBench,bge-large-en-v1.5,4,B1_raw,400,0.73855,0.6594327842550665,0.035,0.095
Wild,AdvBench,bge-large-en-v1.5,4,B1b_SigmaT,400,0.4234,0.4350138257534602,0.0,0.01
Wild,AdvBench,bge-large-en-v1.5,4,B1w_SigmaW,400,0.4382,0.4400483224410587,0.0,0.005
Wild,AdvBench,bge-large-en-v1.5,4,DELONG_B1w_vs_A1,400,0.0,,,
Wild,HarmBench,bge-large-en-v1.5,4,A1_raw,400,0.7368249999999998,0.6405995251512954,0.005,0.07
Wild,HarmBench,bge-large-en-v1.5,4,B1_raw,400,0.7470249999999999,0.6893327083211365,0.03,0.135
Wild,HarmBench,bge-large-en-v1.5,4,B1b_SigmaT,400,0.5344,0.4934512870127628,0.005,0.025
Wild,HarmBench,bge-large-en-v1.5,4,B1w_SigmaW,400,0.525775,0.490407590341943,0.005,0.035
Wild,HarmBench,bge-large-en-v1.5,4,DELONG_B1w_vs_A1,400,1.81264026011263e-09,,,
Wild,Wild,Qwen3-Embedding-8B,0,A1_raw,400,0.798275,0.8144785314171737,0.225,0.335
Wild,Wild,Qwen3-Embedding-8B,0,B1_raw,400,0.8646750000000001,0.8446944754605641,0.105,0.295
Wild,Wild,Qwen3-Embedding-8B,0,B1b_SigmaT,400,0.836275,0.8406300335533072,0.13,0.48
Wild,Wild,Qwen3-Embedding-8B,0,B1w_SigmaW,400,0.85155,0.8556895660940472,0.135,0.465
Wild,Wild,Qwen3-Embedding-8B,0,DELONG_B1w_vs_A1,400,0.0216473501680742,,,
Wild,ToxicChat,Qwen3-Embedding-8B,0,A1_raw,400,0.635475,0.6793016603025308,0.17,0.21
Wild,ToxicChat,Qwen3-Embedding-8B,0,B1_raw,400,0.8327249999999999,0.8359124752030938,0.24,0.42
Wild,ToxicChat,Qwen3-Embedding-8B,0,B1b_SigmaT,400,0.6738999999999999,0.7072879888246553,0.195,0.23
Wild,ToxicChat,Qwen3-Embedding-8B,0,B1w_SigmaW,400,0.7115,0.7340592265772439,0.155,0.265
Wild,ToxicChat,Qwen3-Embedding-8B,0,DELONG_B1w_vs_A1,400,0.0087475979808058,,,
Wild,XSTest,Qwen3-Embedding-8B,0,A1_raw,400,0.71805,0.7253530429209791,0.085,0.23
Wild,XSTest,Qwen3-Embedding-8B,0,B1_raw,400,0.74715,0.7221174206141447,0.065,0.26
Wild,XSTest,Qwen3-Embedding-8B,0,B1b_SigmaT,400,0.563525,0.5498888254893906,0.015,0.07
Wild,XSTest,Qwen3-Embedding-8B,0,B1w_SigmaW,400,0.601725,0.5785368815744637,0.03,0.085
Wild,XSTest,Qwen3-Embedding-8B,0,DELONG_B1w_vs_A1,400,0.0022986613332307,,,
Wild,AdvBench,Qwen3-Embedding-8B,0,A1_raw,400,0.788275,0.7298571024620983,0.035,0.175
Wild,AdvBench,Qwen3-Embedding-8B,0,B1_raw,400,0.9636,0.9654306619496072,0.585,0.845
Wild,AdvBench,Qwen3-Embedding-8B,0,B1b_SigmaT,400,0.7545,0.7742507959659046,0.235,0.29
Wild,AdvBench,Qwen3-Embedding-8B,0,B1w_SigmaW,400,0.8108,0.8215890822864184,0.24,0.4
Wild,AdvBench,Qwen3-Embedding-8B,0,DELONG_B1w_vs_A1,400,0.4456623701494484,,,
Wild,HarmBench,Qwen3-Embedding-8B,0,A1_raw,400,0.602025,0.5930193780763615,0.005,0.05
Wild,HarmBench,Qwen3-Embedding-8B,0,B1_raw,400,0.8011999999999999,0.8064917830981384,0.165,0.335
Wild,HarmBench,Qwen3-Embedding-8B,0,B1b_SigmaT,400,0.702625,0.6871617495205559,0.08,0.215
Wild,HarmBench,Qwen3-Embedding-8B,0,B1w_SigmaW,400,0.7306999999999999,0.7183535498813757,0.07,0.27
Wild,HarmBench,Qwen3-Embedding-8B,0,DELONG_B1w_vs_A1,400,0.0007614740111809,,,
Wild,Wild,Qwen3-Embedding-8B,1,A1_raw,400,0.7994,0.7983346959832212,0.17,0.295
Wild,Wild,Qwen3-Embedding-8B,1,B1_raw,400,0.8813249999999999,0.8626616686777699,0.145,0.37
Wild,Wild,Qwen3-Embedding-8B,1,B1b_SigmaT,400,0.835075,0.8467348924726756,0.24,0.405
Wild,Wild,Qwen3-Embedding-8B,1,B1w_SigmaW,400,0.8530749999999999,0.8621643232350051,0.28,0.425
Wild,Wild,Qwen3-Embedding-8B,1,DELONG_B1w_vs_A1,400,0.0242104062863524,,,
Wild,ToxicChat,Qwen3-Embedding-8B,1,A1_raw,400,0.63375,0.6811909979454699,0.165,0.225
Wild,ToxicChat,Qwen3-Embedding-8B,1,B1_raw,400,0.87415,0.8651502284398915,0.27,0.445
Wild,ToxicChat,Qwen3-Embedding-8B,1,B1b_SigmaT,400,0.7173499999999999,0.7421398564935787,0.17,0.29
Wild,ToxicChat,Qwen3-Embedding-8B,1,B1w_SigmaW,400,0.7412249999999999,0.7620086302590016,0.18,0.315
Wild,ToxicChat,Qwen3-Embedding-8B,1,DELONG_B1w_vs_A1,400,0.0024759447866391,,,
Wild,XSTest,Qwen3-Embedding-8B,1,A1_raw,400,0.7104250000000001,0.692419645927268,0.06,0.17
Wild,XSTest,Qwen3-Embedding-8B,1,B1_raw,400,0.6819500000000001,0.6308669742151973,0.01,0.09
Wild,XSTest,Qwen3-Embedding-8B,1,B1b_SigmaT,400,0.52,0.5638226340784739,0.075,0.14
Wild,XSTest,Qwen3-Embedding-8B,1,B1w_SigmaW,400,0.5343,0.576155805122675,0.065,0.145
Wild,XSTest,Qwen3-Embedding-8B,1,DELONG_B1w_vs_A1,400,8.325507474538085e-07,,,
Wild,AdvBench,Qwen3-Embedding-8B,1,A1_raw,400,0.78775,0.7216818785407189,0.04,0.125
Wild,AdvBench,Qwen3-Embedding-8B,1,B1_raw,400,0.9541,0.9473467277425568,0.38,0.63
Wild,AdvBench,Qwen3-Embedding-8B,1,B1b_SigmaT,400,0.756325,0.7431126256928124,0.045,0.265
Wild,AdvBench,Qwen3-Embedding-8B,1,B1w_SigmaW,400,0.743325,0.730114550871543,0.06,0.26
Wild,AdvBench,Qwen3-Embedding-8B,1,DELONG_B1w_vs_A1,400,0.1700611907287159,,,
Wild,HarmBench,Qwen3-Embedding-8B,1,A1_raw,400,0.6018750000000002,0.5945095354612614,0.015,0.095
Wild,HarmBench,Qwen3-Embedding-8B,1,B1_raw,400,0.788375,0.7920047856617941,0.145,0.31
Wild,HarmBench,Qwen3-Embedding-8B,1,B1b_SigmaT,400,0.543075,0.5576046733931237,0.025,0.14
Wild,HarmBench,Qwen3-Embedding-8B,1,B1w_SigmaW,400,0.5449250000000001,0.5635824137074715,0.03,0.12
Wild,HarmBench,Qwen3-Embedding-8B,1,DELONG_B1w_vs_A1,400,0.1425380319074645,,,
Wild,Wild,Qwen3-Embedding-8B,2,A1_raw,400,0.806875,0.8155148435527678,0.245,0.365
Wild,Wild,Qwen3-Embedding-8B,2,B1_raw,400,0.88905,0.8815570861203637,0.195,0.52
Wild,Wild,Qwen3-Embedding-8B,2,B1b_SigmaT,400,0.8305499999999999,0.8478723444074499,0.22,0.495
Wild,Wild,Qwen3-Embedding-8B,2,B1w_SigmaW,400,0.843825,0.8568712135120047,0.3,0.525
Wild,Wild,Qwen3-Embedding-8B,2,DELONG_B1w_vs_A1,400,0.0951316542302804,,,
Wild,ToxicChat,Qwen3-Embedding-8B,2,A1_raw,400,0.623,0.6688848388020947,0.17,0.215
Wild,ToxicChat,Qwen3-Embedding-8B,2,B1_raw,400,0.852875,0.8469297240046416,0.25,0.405
Wild,ToxicChat,Qwen3-Embedding-8B,2,B1b_SigmaT,400,0.683925,0.7170441999692386,0.17,0.285
Wild,ToxicChat,Qwen3-Embedding-8B,2,B1w_SigmaW,400,0.73535,0.7609629367769997,0.215,0.335
Wild,ToxicChat,Qwen3-Embedding-8B,2,DELONG_B1w_vs_A1,400,0.0001296133128858,,,
Wild,XSTest,Qwen3-Embedding-8B,2,A1_raw,400,0.7184999999999999,0.7216579247905315,0.13,0.24
Wild,XSTest,Qwen3-Embedding-8B,2,B1_raw,400,0.7154999999999999,0.6801203736939316,0.04,0.145
Wild,XSTest,Qwen3-Embedding-8B,2,B1b_SigmaT,400,0.60705,0.5869899665735572,0.01,0.08
Wild,XSTest,Qwen3-Embedding-8B,2,B1w_SigmaW,400,0.613925,0.5851425099165914,0.01,0.085
Wild,XSTest,Qwen3-Embedding-8B,2,DELONG_B1w_vs_A1,400,0.0055796324192609,,,
Wild,AdvBench,Qwen3-Embedding-8B,2,A1_raw,400,0.7688499999999999,0.6756140963743387,0.02,0.05
Wild,AdvBench,Qwen3-Embedding-8B,2,B1_raw,400,0.94525,0.9435212407680034,0.485,0.675
Wild,AdvBench,Qwen3-Embedding-8B,2,B1b_SigmaT,400,0.79265,0.7890047589858473,0.12,0.315
Wild,AdvBench,Qwen3-Embedding-8B,2,B1w_SigmaW,400,0.8363250000000001,0.8294760280293665,0.16,0.385
Wild,AdvBench,Qwen3-Embedding-8B,2,DELONG_B1w_vs_A1,400,0.0178651514065826,,,
Wild,HarmBench,Qwen3-Embedding-8B,2,A1_raw,400,0.585775,0.5905769065973453,0.02,0.105
Wild,HarmBench,Qwen3-Embedding-8B,2,B1_raw,400,0.774025,0.7556052856584768,0.055,0.265
Wild,HarmBench,Qwen3-Embedding-8B,2,B1b_SigmaT,400,0.7005,0.6438727154897999,0.0,0.095
Wild,HarmBench,Qwen3-Embedding-8B,2,B1w_SigmaW,400,0.74525,0.6922036971584421,0.005,0.14
Wild,HarmBench,Qwen3-Embedding-8B,2,DELONG_B1w_vs_A1,400,4.4621687855572745e-05,,,
Wild,Wild,Qwen3-Embedding-8B,3,A1_raw,400,0.7731875,0.7722734743456825,0.1,0.31
Wild,Wild,Qwen3-Embedding-8B,3,B1_raw,400,0.8664125,0.8569340884775016,0.18,0.4
Wild,Wild,Qwen3-Embedding-8B,3,B1b_SigmaT,400,0.8191125,0.7998346812993613,0.08,0.365
Wild,Wild,Qwen3-Embedding-8B,3,B1w_SigmaW,400,0.8322125,0.8090555021818564,0.095,0.31
Wild,Wild,Qwen3-Embedding-8B,3,DELONG_B1w_vs_A1,400,0.0047819596531677,,,
Wild,ToxicChat,Qwen3-Embedding-8B,3,A1_raw,400,0.6085499999999999,0.6505016497963693,0.12,0.205
Wild,ToxicChat,Qwen3-Embedding-8B,3,B1_raw,400,0.8355000000000001,0.8330792983393577,0.265,0.385
Wild,ToxicChat,Qwen3-Embedding-8B,3,B1b_SigmaT,400,0.7567,0.7583036310899902,0.135,0.26
Wild,ToxicChat,Qwen3-Embedding-8B,3,B1w_SigmaW,400,0.7872000000000001,0.7932735195125457,0.165,0.35
Wild,ToxicChat,Qwen3-Embedding-8B,3,DELONG_B1w_vs_A1,400,2.232991569428577e-11,,,
Wild,XSTest,Qwen3-Embedding-8B,3,A1_raw,400,0.72165,0.732834502159268,0.15,0.225
Wild,XSTest,Qwen3-Embedding-8B,3,B1_raw,400,0.7513999999999998,0.7395233518011601,0.09,0.27
Wild,XSTest,Qwen3-Embedding-8B,3,B1b_SigmaT,400,0.603275,0.6020409143131732,0.03,0.135
Wild,XSTest,Qwen3-Embedding-8B,3,B1w_SigmaW,400,0.612125,0.606524947636464,0.035,0.1
Wild,XSTest,Qwen3-Embedding-8B,3,DELONG_B1w_vs_A1,400,0.0009884254227763,,,
Wild,AdvBench,Qwen3-Embedding-8B,3,A1_raw,400,0.7888,0.7285180974048502,0.03,0.155
Wild,AdvBench,Qwen3-Embedding-8B,3,B1_raw,400,0.957,0.9543152483746488,0.48,0.695
Wild,AdvBench,Qwen3-Embedding-8B,3,B1b_SigmaT,400,0.4127249999999999,0.4312121336141011,0.005,0.015
Wild,AdvBench,Qwen3-Embedding-8B,3,B1w_SigmaW,400,0.499175,0.4855887448254313,0.015,0.02
Wild,AdvBench,Qwen3-Embedding-8B,3,DELONG_B1w_vs_A1,400,0.0,,,
Wild,HarmBench,Qwen3-Embedding-8B,3,A1_raw,400,0.612975,0.5892399496703571,0.02,0.035
Wild,HarmBench,Qwen3-Embedding-8B,3,B1_raw,400,0.8001749999999999,0.7798886796109802,0.105,0.19
Wild,HarmBench,Qwen3-Embedding-8B,3,B1b_SigmaT,400,0.437525,0.4457400113281312,0.0,0.015
Wild,HarmBench,Qwen3-Embedding-8B,3,B1w_SigmaW,400,0.47865,0.4774412668570584,0.01,0.025
Wild,HarmBench,Qwen3-Embedding-8B,3,DELONG_B1w_vs_A1,400,0.0002425291843701,,,
Wild,Wild,Qwen3-Embedding-8B,4,A1_raw,400,0.8398749999999999,0.8445551845574438,0.205,0.45
Wild,Wild,Qwen3-Embedding-8B,4,B1_raw,400,0.92175,0.9222679974647308,0.31,0.66
Wild,Wild,Qwen3-Embedding-8B,4,B1b_SigmaT,400,0.867075,0.8782323051075133,0.43,0.555
Wild,Wild,Qwen3-Embedding-8B,4,B1w_SigmaW,400,0.885775,0.889327413852455,0.385,0.575
Wild,Wild,Qwen3-Embedding-8B,4,DELONG_B1w_vs_A1,400,0.0264220011641842,,,
Wild,ToxicChat,Qwen3-Embedding-8B,4,A1_raw,400,0.6568499999999999,0.6853260560725614,0.165,0.2
Wild,ToxicChat,Qwen3-Embedding-8B,4,B1_raw,400,0.8968750000000001,0.8907819796553431,0.28,0.515
Wild,ToxicChat,Qwen3-Embedding-8B,4,B1b_SigmaT,400,0.6999499999999999,0.7200615306406755,0.12,0.21
Wild,ToxicChat,Qwen3-Embedding-8B,4,B1w_SigmaW,400,0.726375,0.7431569315396696,0.125,0.285
Wild,ToxicChat,Qwen3-Embedding-8B,4,DELONG_B1w_vs_A1,400,0.0341122306530452,,,
Wild,XSTest,Qwen3-Embedding-8B,4,A1_raw,400,0.7084249999999999,0.7055158399933349,0.07,0.235
Wild,XSTest,Qwen3-Embedding-8B,4,B1_raw,400,0.682825,0.6376959882400086,0.03,0.125
Wild,XSTest,Qwen3-Embedding-8B,4,B1b_SigmaT,400,0.5096999999999999,0.5127916908958272,0.01,0.07
Wild,XSTest,Qwen3-Embedding-8B,4,B1w_SigmaW,400,0.5149999999999999,0.5118741405726361,0.01,0.055
