dataset,seed,n_test,model,pair,method_1,method_2,auc_1,auc_2,auc_diff,p_value
HarmBench_BB_Mixed,3,600,bge-base-en-v1.5,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,0.999425,0.9864375,0.01298750000000004,0.00010276790909680145
HarmBench_BB_Mixed,4,600,bge-base-en-v1.5,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,0.9989,0.9989125,-1.2499999999970868e-05,0.9273915819908061
HarmBench_BB_Mixed,4,600,bge-base-en-v1.5,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.9791375,0.9578875000000001,0.02124999999999988,0.0067160986221666
HarmBench_BB_Mixed,4,600,bge-base-en-v1.5,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.9791375,0.9972624999999999,-0.018124999999999947,1.75042686123561e-06
HarmBench_BB_Mixed,4,600,bge-base-en-v1.5,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.9134875,0.9578875000000001,-0.044400000000000106,8.801964822291453e-05
HarmBench_BB_Mixed,4,600,bge-base-en-v1.5,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.9989,0.9791375,0.019762500000000016,5.88822643465825e-06
HarmBench_BB_Mixed,4,600,bge-base-en-v1.5,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.9989,0.998575,0.0003250000000000197,0.11339600781197756
HarmBench_BB_Mixed,4,600,bge-base-en-v1.5,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,0.999175,0.9989,0.0002750000000000252,0.16178031308137708
HarmBench_BB_Mixed,4,600,bge-base-en-v1.5,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.9989,0.9791375,0.019762500000000016,5.88822643465825e-06
HarmBench_BB_Mixed,4,600,bge-base-en-v1.5,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,0.999175,0.9791375,0.02003750000000004,4.957297015772966e-06
HarmBench_BB_Mixed,0,600,bge-large-en-v1.5,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,0.9995875,0.9996125,-2.5000000000052758e-05,0.316397600894194
HarmBench_BB_Mixed,0,600,bge-large-en-v1.5,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.9871125,0.9760249999999999,0.011087500000000028,0.01212257890500168
HarmBench_BB_Mixed,0,600,bge-large-en-v1.5,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.9871125,0.997075,-0.009962500000000096,8.250427831302254e-05
HarmBench_BB_Mixed,0,600,bge-large-en-v1.5,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.9331,0.9760249999999999,-0.04292499999999988,3.563868513190016e-06
HarmBench_BB_Mixed,0,600,bge-large-en-v1.5,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.9995875,0.9871125,0.012475000000000014,0.00031943686279478634
HarmBench_BB_Mixed,0,600,bge-large-en-v1.5,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.9995875,0.9994625,0.00012499999999993072,0.2563214123703368
HarmBench_BB_Mixed,0,600,bge-large-en-v1.5,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,0.999725,0.9995875,0.0001375000000000126,0.3812861845387485
HarmBench_BB_Mixed,0,600,bge-large-en-v1.5,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.9995875,0.9871125,0.012475000000000014,0.00031943686279478634
HarmBench_BB_Mixed,0,600,bge-large-en-v1.5,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,0.999725,0.9871125,0.012612500000000026,0.000261276988843262
HarmBench_BB_Mixed,1,600,bge-large-en-v1.5,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,0.9997625,0.9997625,0.0,1.0
HarmBench_BB_Mixed,1,600,bge-large-en-v1.5,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.9924249999999999,0.9813875,0.011037499999999922,0.0015596953201277852
HarmBench_BB_Mixed,1,600,bge-large-en-v1.5,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.9924249999999999,0.99905,-0.006625000000000103,0.00040613180786741587
HarmBench_BB_Mixed,1,600,bge-large-en-v1.5,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.9454374999999999,0.9813875,-0.03595000000000004,5.2942481764572946e-05
HarmBench_BB_Mixed,1,600,bge-large-en-v1.5,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.9997625,0.9924249999999999,0.007337500000000108,0.0011375224337906165
HarmBench_BB_Mixed,1,600,bge-large-en-v1.5,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.9997625,0.9996375,0.00012500000000004174,0.3063052727570592
HarmBench_BB_Mixed,1,600,bge-large-en-v1.5,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,0.99985,0.9997625,8.750000000001812e-05,0.24176282963315332
HarmBench_BB_Mixed,1,600,bge-large-en-v1.5,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.9997625,0.9924249999999999,0.007337500000000108,0.0011375224337906165
HarmBench_BB_Mixed,1,600,bge-large-en-v1.5,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,0.99985,0.9924249999999999,0.007425000000000126,0.0010349201351063098
HarmBench_BB_Mixed,2,600,bge-large-en-v1.5,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,0.9995875,0.9995749999999999,1.250000000008189e-05,0.7521903648762955
HarmBench_BB_Mixed,2,600,bge-large-en-v1.5,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.9857625,0.9705874999999999,0.01517500000000005,0.0022576223986410238
HarmBench_BB_Mixed,2,600,bge-large-en-v1.5,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.9857625,0.9970249999999999,-0.011262499999999953,3.112119164061511e-05
HarmBench_BB_Mixed,2,600,bge-large-en-v1.5,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.8976875,0.9705874999999999,-0.07289999999999996,2.778991792240504e-08
HarmBench_BB_Mixed,2,600,bge-large-en-v1.5,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.9995875,0.9857625,0.013824999999999976,0.00014292260375170507
HarmBench_BB_Mixed,2,600,bge-large-en-v1.5,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.9995875,0.9995,8.74999999999071e-05,0.3010236962437769
HarmBench_BB_Mixed,2,600,bge-large-en-v1.5,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,0.9998124999999999,0.9995875,0.0002249999999999197,0.18501546947491887
HarmBench_BB_Mixed,2,600,bge-large-en-v1.5,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.9995875,0.9857625,0.013824999999999976,0.00014292260375170507
HarmBench_BB_Mixed,2,600,bge-large-en-v1.5,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,0.9998124999999999,0.9857625,0.014049999999999896,0.00011412304033231457
HarmBench_BB_Mixed,3,600,bge-large-en-v1.5,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,0.9995625,0.9995625,0.0,1.0
HarmBench_BB_Mixed,3,600,bge-large-en-v1.5,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.9915,0.9794749999999999,0.012025000000000174,0.000534864184307482
HarmBench_BB_Mixed,3,600,bge-large-en-v1.5,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.9915,0.9985125,-0.007012499999999977,0.00014685794152669018
HarmBench_BB_Mixed,3,600,bge-large-en-v1.5,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.92785,0.9794749999999999,-0.05162499999999992,2.3479531430226075e-06
HarmBench_BB_Mixed,3,600,bge-large-en-v1.5,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.9995625,0.9915,0.008062499999999972,0.0004710891011425744
HarmBench_BB_Mixed,3,600,bge-large-en-v1.5,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.9995625,0.9995375,2.5000000000052758e-05,0.7319999011100535
HarmBench_BB_Mixed,3,600,bge-large-en-v1.5,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,0.9997874999999999,0.9995625,0.0002249999999999197,0.08898982404489808
HarmBench_BB_Mixed,3,600,bge-large-en-v1.5,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.9995625,0.9915,0.008062499999999972,0.0004710891011425744
HarmBench_BB_Mixed,3,600,bge-large-en-v1.5,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,0.9997874999999999,0.9915,0.008287499999999892,0.0003925753380777941
HarmBench_BB_Mixed,4,600,bge-large-en-v1.5,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,0.9997125,0.9996125,9.999999999998899e-05,0.24655009188958843
HarmBench_BB_Mixed,4,600,bge-large-en-v1.5,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.9881875,0.9757,0.012487499999999985,0.003947464338109885
HarmBench_BB_Mixed,4,600,bge-large-en-v1.5,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.9881875,0.99705,-0.008862499999999995,0.00016826312822826317
HarmBench_BB_Mixed,4,600,bge-large-en-v1.5,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.9166624999999999,0.9757,-0.059037500000000076,8.422198383151169e-08
HarmBench_BB_Mixed,4,600,bge-large-en-v1.5,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,0.9997125,0.9881875,0.011525000000000007,0.00033033506975321814
HarmBench_BB_Mixed,4,600,bge-large-en-v1.5,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,0.9997125,0.9996375000000001,7.499999999993623e-05,0.38585377361913187
HarmBench_BB_Mixed,4,600,bge-large-en-v1.5,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,0.9996375000000001,0.9997125,-7.499999999993623e-05,0.19881455966192352
HarmBench_BB_Mixed,4,600,bge-large-en-v1.5,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,0.9997125,0.9881875,0.011525000000000007,0.00033033506975321814
HarmBench_BB_Mixed,4,600,bge-large-en-v1.5,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,0.9996375000000001,0.9881875,0.011450000000000071,0.00033567326543226805
HarmBench_BB_Mixed,0,600,Qwen3-Embedding-8B,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,1.0,1.0,0.0,
HarmBench_BB_Mixed,0,600,Qwen3-Embedding-8B,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.9978625000000001,0.7800875,0.21777500000000005,0.0
HarmBench_BB_Mixed,0,600,Qwen3-Embedding-8B,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.9978625000000001,0.9999875,-0.0021249999999999325,0.013519440056465548
HarmBench_BB_Mixed,0,600,Qwen3-Embedding-8B,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.948975,0.7800875,0.16888749999999997,1.3788969965844444e-13
HarmBench_BB_Mixed,0,600,Qwen3-Embedding-8B,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,1.0,0.9978625000000001,0.0021374999999999034,0.013732034187993847
HarmBench_BB_Mixed,0,600,Qwen3-Embedding-8B,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,1.0,1.0,0.0,
HarmBench_BB_Mixed,0,600,Qwen3-Embedding-8B,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,1.0,1.0,0.0,
HarmBench_BB_Mixed,0,600,Qwen3-Embedding-8B,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,1.0,0.9978625000000001,0.0021374999999999034,0.013732034187993847
HarmBench_BB_Mixed,0,600,Qwen3-Embedding-8B,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,1.0,0.9978625000000001,0.0021374999999999034,0.013732034187993847
HarmBench_BB_Mixed,1,600,Qwen3-Embedding-8B,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,1.0,1.0,0.0,
HarmBench_BB_Mixed,1,600,Qwen3-Embedding-8B,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.9989874999999999,0.7820499999999999,0.2169375,0.0
HarmBench_BB_Mixed,1,600,Qwen3-Embedding-8B,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.9989874999999999,1.0,-0.0010125000000000828,0.07265644160563633
HarmBench_BB_Mixed,1,600,Qwen3-Embedding-8B,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.9332624999999999,0.7820499999999999,0.15121249999999997,2.251474562342537e-10
HarmBench_BB_Mixed,1,600,Qwen3-Embedding-8B,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,1.0,0.9989874999999999,0.0010125000000000828,0.07265644160563633
HarmBench_BB_Mixed,1,600,Qwen3-Embedding-8B,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,1.0,1.0,0.0,
HarmBench_BB_Mixed,1,600,Qwen3-Embedding-8B,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,1.0,1.0,0.0,
HarmBench_BB_Mixed,1,600,Qwen3-Embedding-8B,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,1.0,0.9989874999999999,0.0010125000000000828,0.07265644160563633
HarmBench_BB_Mixed,1,600,Qwen3-Embedding-8B,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,1.0,0.9989874999999999,0.0010125000000000828,0.07265644160563633
HarmBench_BB_Mixed,2,600,Qwen3-Embedding-8B,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,1.0,1.0,0.0,
HarmBench_BB_Mixed,2,600,Qwen3-Embedding-8B,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.9980375,0.7759499999999999,0.2220875000000001,0.0
HarmBench_BB_Mixed,2,600,Qwen3-Embedding-8B,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.9980375,1.0,-0.001962499999999978,0.0348306969481853
HarmBench_BB_Mixed,2,600,Qwen3-Embedding-8B,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.9189124999999999,0.7759499999999999,0.1429625,1.482393541252236e-09
HarmBench_BB_Mixed,2,600,Qwen3-Embedding-8B,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,1.0,0.9980375,0.001962499999999978,0.0348306969481853
HarmBench_BB_Mixed,2,600,Qwen3-Embedding-8B,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,1.0,1.0,0.0,
HarmBench_BB_Mixed,2,600,Qwen3-Embedding-8B,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,1.0,1.0,0.0,
HarmBench_BB_Mixed,2,600,Qwen3-Embedding-8B,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,1.0,0.9980375,0.001962499999999978,0.0348306969481853
HarmBench_BB_Mixed,2,600,Qwen3-Embedding-8B,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,1.0,0.9980375,0.001962499999999978,0.0348306969481853
HarmBench_BB_Mixed,3,600,Qwen3-Embedding-8B,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,1.0,1.0,0.0,
HarmBench_BB_Mixed,3,600,Qwen3-Embedding-8B,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.9988999999999999,0.7421249999999999,0.256775,0.0
HarmBench_BB_Mixed,3,600,Qwen3-Embedding-8B,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.9988999999999999,1.0,-0.001100000000000101,0.03438439370049129
HarmBench_BB_Mixed,3,600,Qwen3-Embedding-8B,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.9246125000000001,0.7421249999999999,0.18248750000000014,4.82280881897168e-13
HarmBench_BB_Mixed,3,600,Qwen3-Embedding-8B,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,1.0,0.9988999999999999,0.001100000000000101,0.03438439370049129
HarmBench_BB_Mixed,3,600,Qwen3-Embedding-8B,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,1.0,1.0,0.0,
HarmBench_BB_Mixed,3,600,Qwen3-Embedding-8B,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,1.0,1.0,0.0,
HarmBench_BB_Mixed,3,600,Qwen3-Embedding-8B,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,1.0,0.9988999999999999,0.001100000000000101,0.03438439370049129
HarmBench_BB_Mixed,3,600,Qwen3-Embedding-8B,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,1.0,0.9988999999999999,0.001100000000000101,0.03438439370049129
HarmBench_BB_Mixed,4,600,Qwen3-Embedding-8B,B1b_vs_C1b,B1b_discriminant_mean_whitened,C1b_logreg_whitened,1.0,1.0,0.0,
HarmBench_BB_Mixed,4,600,Qwen3-Embedding-8B,B1_vs_A1,B1_discriminant_mean_raw,A1_naive_cosine_raw,0.9986625,0.7466125,0.25205,0.0
HarmBench_BB_Mixed,4,600,Qwen3-Embedding-8B,B1_vs_C1,B1_discriminant_mean_raw,C1_logreg_raw,0.9986625,0.9999875,-0.0013250000000000206,0.04226724896699019
HarmBench_BB_Mixed,4,600,Qwen3-Embedding-8B,A3_vs_A1,A3_rsfi_svd_whitened_k20,A1_naive_cosine_raw,0.944175,0.7466125,0.19756249999999997,8.881784197001252e-16
HarmBench_BB_Mixed,4,600,Qwen3-Embedding-8B,B1b_vs_B1,B1b_discriminant_mean_whitened,B1_discriminant_mean_raw,1.0,0.9986625,0.0013374999999999915,0.0436473797491177
HarmBench_BB_Mixed,4,600,Qwen3-Embedding-8B,B1b_vs_A1b,B1b_discriminant_mean_whitened,A1b_cosine_whitened,1.0,0.9999750000000001,2.4999999999941735e-05,0.4138248421829793
HarmBench_BB_Mixed,4,600,Qwen3-Embedding-8B,B1w_vs_B1b,B1w_SigmaW_wh,B1b_SigmaT_wh,1.0,1.0,0.0,
HarmBench_BB_Mixed,4,600,Qwen3-Embedding-8B,B1b_vs_B1,B1b_SigmaT_wh,B1_raw,1.0,0.9986625,0.0013374999999999915,0.0436473797491177
HarmBench_BB_Mixed,4,600,Qwen3-Embedding-8B,B1w_vs_B1,B1w_SigmaW_wh,B1_raw,1.0,0.9986625,0.0013374999999999915,0.0436473797491177
